Date,Open,High,Low,Close,Volume
2023-10-27,34150.9253,34244.7623,33393.6599,33891.9758,53061.0
2023-10-26,34495.7745,34824.0696,33747.083,34151.2465,62990.0
2023-10-25,33923.9843,35130.4951,33686.0493,34495.6251,86903.0
2023-10-24,33109.3064,35241.0611,32846.0378,33919.9908,158317.0
2023-10-23,29992.0427,34839.5161,29884.6307,33068.246,142699.0
2023-10-22,29909.3638,30251.7,29647.6454,29990.3013,43780.0
2023-10-21,29663.8482,30359.3585,29467.8543,29909.2269,52516.0
2023-10-20,28714.8309,30180.3734,28578.4404,29676.8039,100872.0
2023-10-19,28317.1912,28919.2377,28110.8195,28713.8038,68129.0
2023-10-18,28397.2054,28983.4635,28145.3776,28319.9106,60331.0
2023-10-17,28501.1876,28616.0157,28071.9184,28396.7291,70562.0
2023-10-16,27176.5256,30062.6394,27130.1743,28501.4178,137613.0
2023-10-15,26852.772,27293.3335,26808.8404,27154.0833,32280.0
2023-10-14,26862.2055,26987.7627,26790.0979,26852.9494,22808.0
2023-10-13,26759.648,27125.5118,26685.7097,26862.0486,51882.0
2023-10-12,26875.8174,26945.5454,26555.1656,26759.873,50422.0
2023-10-11,27381.491,27466.9446,26538.1956,26876.159,68356.0
2023-10-10,27590.4506,27734.4281,27299.8971,27392.2577,42659.0
2023-10-09,27917.5514,27987.2309,27260.9586,27590.1284,59340.0
2023-10-08,27955.1385,28091.8808,27688.8815,27917.489,36211.0
2023-10-07,27930.9542,28027.3585,27842.3854,27956.3613,27892.0
2023-10-06,27413.4265,28288.1904,27176.4573,27931.0959,70039.0
2023-10-05,27779.4459,28116.5721,27356.2748,27412.5924,56182.0
2023-10-04,27426.4807,27837.9433,27210.8279,27779.681,56053.0
2023-10-03,27496.5052,27675.268,27166.0142,27425.8486,54457.0
2023-10-02,27992.8295,28579.315,27296.2769,27508.4493,103378.0
2023-10-01,26963.7728,28087.222,26955.335,27991.8337,45904.0
2023-09-30,26907.6429,27094.394,26887.5333,26963.4704,23778.0
2023-09-29,27020.7796,27242.3004,26668.7275,26908.005,52849.0
2023-09-28,26372.9686,27308.9328,26343.2115,27021.7234,75193.0
2023-09-27,26221.0327,26849.18,26111.8591,26372.89,60297.0
2023-09-26,26304.126,26396.397,26091.6144,26220.7406,35515.0
2023-09-25,26247.8243,26446.5385,25992.0932,26304.1207,51264.0
2023-09-24,26576.2696,26737.9229,26122.864,26249.0553,27650.0
2023-09-23,26580.0296,26633.716,26510.5479,26575.7617,15890.0
2023-09-22,26568.1076,26766.7901,26467.5076,26579.8812,33406.0
2023-09-21,27124.3175,27159.6654,26377.7194,26568.1858,57760.0
2023-09-20,27209.8082,27388.8226,26800.2332,27124.3286,60205.0
2023-09-19,26771.4407,27483.773,26675.7557,27208.9242,60632.0
2023-09-18,26527.4955,27404.6084,26379.1184,26762.4477,69946.0
2023-09-17,26559.8764,26621.8745,26398.8445,26527.349,20502.0
2023-09-16,26601.6882,26775.4642,26445.5513,26559.6095,23168.0
2023-09-15,26523.5706,26886.2519,26224.0433,26601.1058,44050.0
2023-09-14,26221.61,26860.8375,26126.8271,26523.422,62364.0
2023-09-13,25839.8195,26405.6392,25764.1522,26221.3888,55439.0
2023-09-12,25163.7227,26560.8896,25132.8683,25839.8877,96297.0
2023-09-11,25842.4311,25900.8416,24902.4237,25163.8789,71800.0
2023-09-10,25901.7649,26031.9981,25571.8539,25842.3688,32257.0
2023-09-09,25909.91,25944.8278,25798.8452,25901.6225,18139.0
2023-09-08,26255.2009,26444.7679,25648.7217,25909.7644,49010.0
2023-09-07,25760.4253,26441.2116,25617.0585,26254.3674,49497.0
2023-09-06,25792.0589,26040.1975,25373.9949,25760.4288,52093.0
2023-09-05,25825.4882,25910.2148,25564.247,25791.9656,36569.0
2023-09-04,25971.7561,26105.2024,25632.7711,25825.5779,43619.0
2023-09-03,25869.728,26132.4459,25800.8775,25971.1873,49337.0
2023-09-02,25805.7518,25986.1913,25753.8672,25869.4226,44833.0
2023-09-01,25940.0733,26158.241,25335.3634,25805.6078,100368.0
2023-08-31,27299.9272,27582.1763,25655.2377,25940.2054,112277.0
2023-08-30,27717.6827,27766.5926,27016.8139,27299.7301,77773.0
2023-08-29,26120.1178,28140.7455,25923.4787,27717.6718,129687.0
2023-08-28,26100.6719,26251.1196,25865.3756,26120.0367,46378.0
2023-08-27,26018.1157,26181.0823,25967.0685,26100.1962,25421.0
2023-08-26,26059.6251,26120.3669,25984.3936,26018.3889,21604.0
2023-08-25,26178.9407,26310.3303,25780.3335,26059.602,55205.0
2023-08-24,26432.5841,26576.6355,25874.6045,26179.4738,55063.0
2023-08-23,26056.0976,26818.3248,25813.7373,26433.1283,75928.0
2023-08-22,26126.4878,26139.2349,25316.8694,26054.8026,64085.0
2023-08-21,26189.2446,26251.3105,25811.6131,26125.767,56068.0
2023-08-20,26100.6289,26298.9258,25974.4173,26189.1436,34885.0
2023-08-19,26053.5041,26278.4061,25802.6187,26099.8208,44281.0
2023-08-18,26623.4583,26830.5746,25620.5529,26053.7155,111046.0
2023-08-17,28731.2362,28783.7373,25044.5676,26624.3412,157147.0
2023-08-16,29200.2014,29260.1498,28724.1909,28730.8486,55030.0
2023-08-15,29431.1863,29497.9762,29065.705,29200.2939,46151.0
2023-08-14,29303.42,29694.2075,29103.4933,29431.4139,52701.0
2023-08-13,29430.6446,29473.192,29273.3485,29303.8723,21709.0
2023-08-12,29426.3524,29480.6495,29379.533,29430.6996,18408.0
2023-08-11,29455.6938,29562.6291,29253.1723,29426.9795,36225.0
2023-08-10,29581.4974,29736.4409,29329.052,29455.9956,44652.0
2023-08-09,29770.9381,30150.2477,29378.5773,29581.421,63550.0
2023-08-08,29211.8034,30236.4259,29146.6836,29771.1663,75600.0
2023-08-07,29089.0171,29275.2679,28701.6071,29211.5545,56124.0
2023-08-06,29073.5257,29199.8168,28993.329,29089.3166,26669.0
2023-08-05,29112.8249,29146.457,28980.2033,29073.4936,23235.0
2023-08-04,29195.7926,29328.9081,28823.4399,29113.4934,45252.0
2023-08-03,29182.7386,29420.4849,28971.6674,29195.6288,49468.0
2023-08-02,29706.555,30044.2528,28931.136,29184.6294,75928.0
2023-08-01,29232.6826,29737.2726,28582.6768,29706.2552,72378.0
2023-07-31,29280.8967,29528.8281,29095.6472,29232.6772,38427.0
2023-07-30,29353.3342,29449.1129,29032.541,29280.7183,26457.0
2023-07-29,29314.6182,29406.1179,29256.1893,29353.2444,17401.0
2023-07-28,29222.6104,29541.876,29125.0149,29314.6429,37756.0
2023-07-27,29351.498,29567.6011,29084.4429,29222.668,35647.0
2023-07-26,29229.1317,29686.539,29097.5793,29351.4908,53115.0
2023-07-25,29176.9768,29375.5023,29048.5993,29229.0754,33375.0
2023-07-24,30083.6959,30098.7631,28863.0964,29177.0684,61692.0
2023-07-23,29792.4908,30349.4367,29730.4368,30083.6263,30000.0
2023-07-22,29901.4406,29998.6447,29625.7313,29792.4048,22349.0
2023-07-21,29801.903,30061.6201,29726.6588,29901.3554,37762.0
2023-07-20,29909.0895,30417.4485,29571.2301,29801.3846,58959.0
2023-07-19,29859.2281,30189.2799,29761.9553,29908.8425,42332.0
2023-07-18,30138.4054,30239.7575,29514.1745,29859.5322,47921.0
2023-07-17,30232.0324,30336.1685,29659.1135,30138.1539,48013.0
2023-07-16,30289.2738,30440.2907,30064.548,30231.9845,25661.0
2023-07-15,30311.9214,30391.2043,30211.9087,30289.327,20752.0
2023-07-14,31454.0285,31628.3455,29901.2727,30311.9134,88457.0
2023-07-13,30380.7114,31815.2041,30251.642,31454.0108,103214.0
2023-07-12,30622.0987,30980.8372,30211.1328,30380.8,57991.0
2023-07-11,30412.0581,30813.2345,30301.7521,30622.1369,45560.0
2023-07-10,30161.5985,31044.0727,29950.8196,30411.972,65094.0
2023-07-09,30285.0769,30445.4363,30063.4864,30161.4792,25368.0
2023-07-08,30344.2109,30387.1036,30046.2453,30285.0728,21502.0
2023-07-07,29895.1372,30449.7006,29700.367,30344.2044,53999.0
2023-07-06,30504.2196,31506.2185,29852.35,29895.41,102824.0
2023-07-05,30766.5646,30877.8644,30199.5785,30504.5911,49262.0
2023-07-04,31156.7657,31342.1412,30620.5512,30766.4412,49096.0
2023-07-03,30617.1816,31379.9999,30570.005,31156.5284,62884.0
2023-07-02,30586.0604,30790.3059,30161.2688,30617.0443,35877.0
2023-07-01,30472.6268,30661.6517,30322.0622,30585.9866,26087.0
2023-06-30,30448.1467,31282.4017,29503.8366,30472.9985,133285.0
2023-06-29,30077.0637,30842.0858,30050.0273,30447.9575,55239.0
2023-06-28,30692.2361,30709.0944,29858.3393,30077.6388,62042.0
2023-06-27,30268.5193,30996.7273,30226.5944,30692.236,65783.0
2023-06-26,30463.6757,30666.0397,29929.4009,30268.4219,69035.0
2023-06-25,30528.4234,31044.7554,30278.1103,30463.4206,50523.0
2023-06-24,30688.506,30799.4521,30251.1271,30528.3112,48703.0
2023-06-23,29886.1215,31429.4226,29802.0323,30688.5907,116147.0
2023-06-22,29994.2399,30500.6501,29523.5335,29886.1641,92268.0
2023-06-21,28307.4496,30799.5884,28256.4384,29994.6,167916.0
2023-06-20,26845.4978,28402.3682,26653.0498,28307.0599,105551.0
2023-06-19,26340.9773,27069.1632,26257.6663,26845.1014,57992.0
2023-06-18,26517.6097,26699.6926,26256.74,26340.6835,34534.0
2023-06-17,26345.7213,26836.1614,26181.8199,26517.4517,45316.0
2023-06-16,25598.2206,26515.2423,25176.9265,26345.6705,78198.0
2023-06-15,25128.899,25758.5895,24799.3659,25598.1569,73618.0
2023-06-14,25934.3251,26098.9223,24820.1182,25129.1704,69686.0
2023-06-13,25905.5085,26431.7694,25716.8836,25934.6562,66731.0
2023-06-12,25925.4816,26104.5155,25608.444,25905.4815,52398.0
2023-06-11,25840.8179,26204.926,25635.0403,25925.529,48101.0
2023-06-10,26478.2961,26533.2194,25361.3432,25840.7513,100257.0
2023-06-09,26499.3386,26782.3344,26273.9633,26478.3018,47197.0
2023-06-08,26340.4168,26811.139,26211.0307,26499.3621,53147.0
2023-06-07,27230.254,27390.9266,26126.2113,26340.2358,93282.0
2023-06-06,25727.862,27355.3777,25348.8776,27229.5486,107543.0
2023-06-05,27116.0763,27129.2967,25391.8537,25728.04,104042.0
2023-06-04,27069.2247,27455.102,26951.869,27117.0242,34572.0
2023-06-03,27242.5914,27331.056,26918.0507,27069.5009,29507.0
2023-06-02,26817.4752,27298.9533,26506.1875,27242.5465,62990.0
2023-06-01,27210.8621,27348.9334,26608.9498,26817.309,64913.0
2023-05-31,27694.2784,27834.792,26839.4612,27210.8481,74046.0
2023-05-30,27736.3819,28038.4538,27554.73,27694.4056,56000.0
2023-05-29,28065.7976,28444.5453,27525.2422,27736.5579,67633.0
2023-05-28,26854.6684,28261.2144,26765.1715,28065.2267,66769.0
2023-05-27,26705.9725,26894.2311,26559.2158,26854.6097,26925.0
2023-05-26,26473.959,26931.9007,26327.6819,26706.4317,56386.0
2023-05-25,26329.0428,26628.8835,25872.7485,26473.9504,63302.0
2023-05-24,27219.7919,27219.8915,26081.977,26329.3178,83787.0
2023-05-23,26849.2245,27494.9024,26797.0024,27219.8511,65175.0
2023-05-22,26747.5992,27098.5395,26538.3882,26849.0069,47448.0
2023-05-21,27103.1019,27277.6331,26666.4863,26747.605,34424.0
2023-05-20,26880.8837,27149.7841,26826.2275,27103.0605,23117.0
2023-05-19,26821.6173,27183.7103,26632.7046,26880.9799,48006.0
2023-05-18,27405.6054,27484.6235,26362.4957,26821.575,71993.0
2023-05-17,27033.8393,27500.9772,26545.5024,27405.2117,63593.0
2023-05-16,27162.7258,27297.1929,26852.259,27033.7866,49804.0
2023-05-15,26917.3983,27662.876,26727.8354,27162.4522,60847.0
2023-05-14,26774.6707,27199.7547,26565.9377,26917.1868,36050.0
2023-05-13,26794.7931,27044.0028,26691.8655,26774.7046,35109.0
2023-05-12,26969.1518,27089.7135,25811.2302,26794.6526,98462.0
2023-05-11,27598.0018,27628.6192,26702.713,26969.2163,72734.0
2023-05-10,27628.8585,28327.0051,26776.2809,27598.2292,104275.0
2023-05-09,27669.0242,27817.274,27352.5083,27628.7525,60073.0
2023-05-08,28430.8204,28636.9303,27264.4566,27669.1289,101184.0
2023-05-07,28847.8836,29137.4524,28396.1109,28431.3081,46912.0
2023-05-06,29505.7523,29821.3438,28315.7726,28847.8702,74015.0
2023-05-05,28837.9991,29675.7881,28802.0678,29505.8679,87639.0
2023-05-04,29027.1452,29378.6805,28665.9355,28837.7357,78195.0
2023-05-03,28669.6417,29265.9023,28115.5426,29026.423,107235.0
2023-05-02,28066.4269,28880.2903,27873.5924,28669.7006,85460.0
2023-05-01,29233.2501,29336.6443,27666.7569,28068.3436,107552.0
2023-04-30,29230.2892,29966.4063,29082.3194,29229.5285,69228.0
2023-04-29,29311.8852,29446.0256,29031.9659,29230.1597,39743.0
2023-04-28,29473.4798,29597.593,28892.3145,29311.756,89029.0
2023-04-27,28417.3155,29889.552,28379.9253,29473.3832,146891.0
2023-04-26,28300.7777,30032.166,27232.8084,28415.5934,192251.0
2023-04-25,27510.7743,28395.9773,27192.9572,28300.2871,87081.0
2023-04-24,27588.7863,27999.149,26946.4853,27510.7072,91161.0
2023-04-23,27816.786,27817.0,27315.2791,27590.3018,56770.0
2023-04-22,27262.7139,27882.243,27141.8194,27815.9238,57597.0
2023-04-21,28146.3007,28296.3928,27127.7335,27263.0024,75058.0
2023-04-20,28798.7416,29085.7913,28007.0412,28242.0675,35215.0
2023-04-19,30381.8651,30412.5425,28569.5046,28805.7768,46996.0
2023-04-18,29430.2808,30490.4491,29101.4309,30380.8323,33661.0
2023-04-17,30304.1533,30316.8879,29242.7561,29429.7613,23670.0
2023-04-16,30296.0785,30546.3554,30121.2069,30306.1613,14103.0
2023-04-15,30466.7151,30594.1284,30204.2354,30296.0587,15319.0
2023-04-14,30376.1622,31009.4752,29979.3487,30464.6169,29915.0
2023-04-13,29888.5374,30581.2986,29855.2749,30375.5348,30345.0
2023-04-12,30200.2679,30489.4056,29649.9535,29888.2132,37826.0
2023-04-11,29637.5528,30553.1307,29588.8479,30200.6238,42498.0
2023-04-10,28322.1568,29768.3939,28167.6772,29638.0288,36397.0
2023-04-09,27939.4165,28530.6012,27795.8683,28322.3664,20569.0
2023-04-08,27906.2345,28153.3054,27860.5524,27939.0067,14780.0
2023-04-07,28034.2109,28102.3757,27772.9055,27905.966,19418.0
2023-04-06,28169.571,28182.1356,27679.1716,28034.0383,26547.0
2023-04-05,28167.1445,28771.4117,27787.9126,28172.6255,38019.0
2023-04-04,27801.0669,28442.6579,27667.1672,28166.6167,32169.0
2023-04-03,28173.3265,28507.5873,27224.2998,27804.2385,37729.0
2023-04-02,28454.3152,28529.7347,27857.3975,28172.5948,22081.0
2023-04-01,28466.0019,28819.252,28226.9601,28453.8832,33832.0
2023-03-31,28029.0885,28656.1678,27517.958,28466.453,48731.0
2023-03-30,28348.6337,29181.5497,27690.6434,28029.5638,65872.0
2023-03-29,27262.7877,28642.0808,27242.3147,28349.0684,58153.0
2023-03-28,27126.1185,27502.6892,26642.3939,27261.7352,47404.0
2023-03-27,27970.6956,28025.1565,26512.0329,27126.3111,35204.0
2023-03-26,27462.1989,28188.913,27418.7886,27969.4386,45937.0
2023-03-25,27458.3195,27785.7109,27157.1928,27467.0953,36643.0
2023-03-24,28295.2971,28377.1907,27003.8902,27445.6041,284330.0
2023-03-23,27250.3778,28746.3248,27117.3892,28294.8954,80969.0
2023-03-22,28105.5605,28861.6531,26615.816,27251.3858,161199.0
2023-03-21,27718.7048,28437.5295,27309.7107,28107.1528,64322.0
2023-03-20,27970.2448,28467.2624,27137.432,27721.2777,58122.0
2023-03-19,26907.7411,28382.6299,26829.4938,27966.6299,60864.0
2023-03-18,27393.741,27713.6345,26571.3054,26908.1781,49220.0
2023-03-17,25000.7073,27749.4058,24892.629,27388.0324,92013.0
2023-03-16,24282.9755,25156.6338,24125.5518,25001.3722,56834.0
2023-03-15,24674.7233,25165.592,23885.4503,24282.8715,79707.0
2023-03-14,24111.6208,26370.0342,23975.7064,24676.7813,106875.0
2023-03-13,21996.7989,24495.4531,21819.4572,24106.3392,95277.0
2023-03-12,20458.2591,22109.5743,20274.8522,21996.6775,64738.0
2023-03-11,20152.1242,20679.7203,19770.6798,20459.8632,73441.0
2023-03-10,20364.9695,20365.4182,19559.2601,20151.6242,85174.0
2023-03-09,21703.5087,21831.7157,20046.2207,20362.3844,54752.0
2023-03-08,22198.4299,22282.8469,21585.893,21704.2411,34275.0
2023-03-07,22409.2982,22555.4615,21935.6479,22198.6479,43160.0
2023-03-06,22429.4715,22597.7008,22274.3272,22409.3316,20111.0
2023-03-05,22345.3734,22653.873,22197.7478,22429.1307,12740.0
2023-03-04,22354.4975,22405.4856,22162.6095,22345.9839,8678.0
2023-03-03,23464.2727,23474.865,21981.7747,22354.2866,39766.0
2023-03-02,23629.5294,23791.9782,23200.8916,23464.6932,24589.0
2023-03-01,23141.6255,23992.4199,23023.2084,23633.4233,35350.0
2023-02-28,23480.3223,23596.9986,23030.0242,23140.5418,29138.0
2023-02-27,23555.8475,23894.378,23113.4277,23491.5335,32466.0
2023-02-26,23159.3868,23684.6674,23063.1197,23556.6848,14614.0
2023-02-25,23186.3514,23217.7975,22748.7371,23161.8413,13749.0
2023-02-24,23947.0033,24129.2552,22849.4818,23186.5533,32455.0
2023-02-23,24184.4551,24595.6398,23613.1278,23939.0943,36306.0
2023-02-22,24449.2954,24472.8236,23581.2289,24183.6563,43514.0
2023-02-21,24842.4129,25250.241,24153.686,24451.1507,44912.0
2023-02-20,24273.3157,25113.2382,23841.0514,24841.4974,47938.0
2023-02-19,24633.0326,25182.7087,24201.0855,24277.3054,65134.0
2023-02-18,24570.8549,24872.7835,24436.0019,24632.7122,28518.0
2023-02-17,23516.9599,25017.9745,23348.2534,24574.3383,90628.0
2023-02-16,24327.7633,25248.0755,23508.1824,23513.4064,91586.0
2023-02-15,22197.7201,24373.5473,22049.8359,24327.9666,89490.0
2023-02-14,21774.9313,22310.686,21540.8431,22201.9731,46850.0
2023-02-13,21780.514,21892.3626,21355.4619,21774.4538,42550.0
2023-02-12,21862.5257,22086.6864,21632.8994,21783.8476,47361.0
2023-02-11,21626.926,21900.7191,21602.6972,21861.06,50955.0
2023-02-10,21797.1725,21936.1891,21470.6233,21632.6576,58384.0
2023-02-09,22962.2958,23009.3384,21697.7988,21797.4539,51446.0
2023-02-08,23242.5659,23448.6577,22675.2471,22960.6149,126192.0
2023-02-07,22759.5704,23349.8772,22746.9188,23243.9085,82955.0
2023-02-06,22932.146,23152.9605,22640.0721,22762.1235,67560.0
2023-02-05,23326.1392,23426.7636,22757.59,22929.2616,48589.0
2023-02-04,23431.6853,23584.432,23253.7118,23326.9717,35527.0
2023-02-03,23489.9633,23710.7437,23209.7243,23432.2006,43419.0
2023-02-02,23731.3505,24362.8461,23386.3779,23487.8424,96371.0
2023-02-01,23129.8704,23804.6659,22772.693,23729.8837,47185.0
2023-01-31,22827.2543,23306.1871,22723.093,23129.8617,60525.0
2023-01-30,23744.1137,23796.1845,22500.9512,22827.2868,41930.0
2023-01-29,23023.6827,23940.521,22974.9403,23746.0745,56974.0
2023-01-28,23067.4822,23183.1047,22881.21,23023.236,29115.0
2023-01-27,23008.7116,23496.2443,22552.3714,23070.4906,42526.0
2023-01-26,23061.7249,23278.1395,22858.848,23007.1724,61900.0
2023-01-25,22631.1676,23810.6222,22331.8998,23057.0578,70627.0
2023-01-24,22914.6834,23159.8795,22465.8846,22632.5601,62695.0
2023-01-23,22708.821,23169.8792,22495.0981,22913.895,50883.0
2023-01-22,22782.22,23073.4527,22311.5409,22708.9654,74402.0
2023-01-21,22670.6639,23348.3067,22435.0215,22780.971,70041.0
2023-01-20,21074.6365,22746.4228,20868.1054,22673.9038,56315.0
2023-01-19,20677.1324,21184.5135,20662.6018,21073.5854,45324.0
2023-01-18,21132.5507,21638.1386,20412.7782,20678.5525,101215.0
2023-01-17,21184.3278,21591.5712,20852.5545,21133.7863,65847.0
2023-01-16,20873.1247,21443.6584,20630.7242,21185.0496,69874.0
2023-01-15,20952.2881,21044.1528,20565.4136,20873.5355,36977.0
2023-01-14,19929.4385,21266.5541,19893.6585,20954.0975,88001.0
2023-01-13,18847.4843,19998.2656,18716.6091,19928.3546,55625.0
2023-01-12,17942.5269,19101.3429,17897.1322,18848.6072,96920.0
2023-01-11,17440.1094,17995.9115,17319.1408,17941.8992,49220.0
2023-01-10,17179.8122,17490.7303,17149.4781,17439.6924,26482.0
2023-01-09,17126.3904,17394.1327,17106.0467,17180.3206,27142.0
2023-01-08,16943.6178,17169.0557,16912.3501,17127.5817,25765.0
2023-01-07,16950.771,16979.3792,16906.4349,16943.7668,7122.0
2023-01-06,16831.3657,17035.6565,16686.116,16950.6616,27435.0
2023-01-05,16851.957,16877.5001,16760.4998,16831.2634,13258.0
2023-01-04,16675.0336,16985.9148,16655.0769,16851.2607,34524.0
2023-01-03,16673.3898,16775.2673,16606.868,16674.4047,17780.0
2023-01-02,16617.7158,16792.808,16550.1921,16674.093,18939.0
2023-01-01,16540.6784,16625.8979,16500.7855,16616.9873,10766.0
2022-12-31,16607.1533,16642.7141,16475.0047,16540.2019,12817.0
2022-12-30,16634.7783,16678.8286,16341.9141,16607.118,25514.0
2022-12-29,16547.9131,16659.5703,16491.6689,16636.7835,24565.0
2022-12-28,16707.5428,16781.8723,16467.3436,16547.1141,29188.0
2022-12-27,16919.0114,16966.3065,16601.4241,16706.3235,33100.0
2022-12-26,16832.6536,16942.9485,16791.9008,16917.0472,19331.0
2022-12-25,16836.0562,16853.6239,16726.8401,16832.0236,14488.0
2022-12-24,16780.3261,16859.7327,16779.1315,16835.3132,10123.0
2022-12-23,16822.083,16933.646,16748.5871,16780.9665,20344.0
2022-12-22,16824.2953,16864.5777,16564.7659,16821.4998,27692.0
2022-12-21,16896.7067,16920.2606,16731.268,16827.4191,24295.0
2022-12-20,16440.3026,17047.7878,16399.3861,16896.1681,50410.0
2022-12-19,16739.0791,16814.1332,16270.3026,16440.9804,43512.0
2022-12-18,16776.9671,16842.3194,16668.7379,16738.9452,23561.0
2022-12-17,16630.8876,16793.4431,16582.2444,16777.1568,22492.0
2022-12-16,17358.0105,17526.2503,16534.0382,16631.5223,57785.0
2022-12-15,17802.4585,17849.5363,17279.6841,17358.1731,29147.0
2022-12-14,17776.6826,18381.7011,17664.0679,17802.8353,54756.0
2022-12-13,17210.4707,17966.4349,17085.3339,17777.6414,58539.0
2022-12-12,17085.5773,17238.0161,16874.4797,17208.6964,29214.0
2022-12-11,17127.3464,17267.2458,17076.2446,17090.5367,21561.0
